text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
لاعبو كرة قدم سابقون: تعرضنا لاعتداءات جنسية مني كنا أطفال وها شكون الفاعل https://t.co/ylJR7rajus,negative,negative,negative,positive,negative,positive,negative,negative,negative
خطير..حضيو راسكم ألـمغاربة : العديد من الدول مْنعات البوطة ديال البلاستيك الجديدة..وها علاش https://t.co/ikrihKOEYp,negative,negative,negative,negative,negative,negative,negative,negative,negative
@boussaty فلنتكلم إدن عليها. شكون حبسنا من غير انعدام الإرادة والإيمان بقدراتنا.واللغة هي إشكالية حقيقية فالتعليم@moro_sine_patri @AlWaziir,negative,positive,positive,negative,negative,negative,negative,negative,negative
@ColomboCaptain دابا الانسان اطلاق نار على الناس في ملهى ليلي نجي حنا نهضرو على اسلام ومسلمين عيب عيب,negative,negative,negative,negative,negative,negative,negative,positive,positive
"نهار جيت لهاد الدنيا خرجت كنبكي ,معارفش علاش ..؟ او نهار مورا نهار عرفت علاش بكيت…!!  #تصبحون_على_واقع_أجمل ;)",negative,negative,negative,negative,negative,negative,negative,negative,negative
@mimokun @TexterM و الله تانجي نخنششك و نديرو كوستا د بصح,negative,positive,positive,negative,negative,negative,negative,positive,positive
أمنيتي نعرف هاداك لي ورك على هاديك البوطونة ديال طحانة د الكاميو باش كايحس دابا :/,negative,positive,positive,positive,positive,positive,positive,positive,positive
تحيـة لنْــاسْ : لفيقين دابا,positive,negative,negative,negative,negative,negative,negative,negative,negative
وشوفو التواصل لعرج ديال القصر http://t.co/XdEHGS2Udk,negative,negative,negative,negative,negative,negative,negative,negative,negative
فقستو ملتنا ها المحليين ، بغينا المحليين ! ها هوما غادين يخليوكوم هنا تاهوما ! ماعرفتوش علاش محليين ؟ راه حيت مافيديهومش,negative,negative,negative,negative,positive,negative,positive,negative,negative
خالقها هو و ماماتو :D  الله يخلي لكم مماتكم حتى نتوما https://t.co/BoIpLUHeYt,positive,negative,negative,negative,negative,negative,negative,negative,negative
@RajaaAdr خصوصا في ظل هاد العاهات لي كاينين دابا,negative,negative,negative,negative,positive,negative,negative,positive,positive
@Le_Physicien @onzyme هههههههه عمل جبار دارو هاد دراري  ناسيونال جوعوغرافي كازا,positive,positive,positive,negative,positive,negative,positive,negative,negative
"@ZorroOfMorocco أجي نديرو شي ""جمعية محبي و عشاق حسن الفذ، قبل 2010""",negative,negative,negative,negative,positive,negative,positive,negative,negative
"تواحد مغادي يحذفك/يبلوكيك بالغلط.. ماتمشيش تسولو ""علاش"" ! :3",negative,negative,negative,negative,positive,negative,negative,negative,negative
3 مارس راه كاين #عيد_العرش... شكون مقيد في الانشطة...أيام الزمن الجميل ...يوم فرح في المدرسة في كل شارع ..من يتذكر منكم..؟!!,positive,negative,negative,negative,negative,negative,negative,negative,negative
كيفاش واش لي دوا على الحق ثوري ؟؟ شي رجال الذين بعد المرات تيبقاو.غا يخوروا وصافي,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Amina60143790 @fc831e50d3bd44b @3imad_3imad @lkhaderfans شوهونا بالنوتة و دابا دايزين يشوهو رجولة,negative,negative,negative,negative,negative,negative,negative,negative,negative
شفت البيت ديال مويتيس وانا نتفكر موديبو مايغا ... الدموع سالو ليا  #lmao,negative,negative,negative,negative,negative,negative,negative,negative,negative
ان شاء الله تكون سنة مع أولادي الحاضرين دابا سنة طيبة وزوينة,positive,negative,negative,positive,positive,positive,positive,negative,negative
@BCTerror بغيتي تعرف علاش غيسدوا، حيث ماكاينش الإشهار وعلاش ماكاينش الإشهار؟ تلك حكاية أخرى لا يسع المجال لسردها.,negative,negative,negative,negative,negative,negative,negative,negative,negative
كنتو كتار للي عجباتكوم هاد التجربة للي درت و صوتو باش نكمل فيها...هادشي علاش غنبغي نشوف تفاعل كبير من اعجاب و مشارك… https://t.co/zTm1P1apCc,positive,negative,negative,negative,negative,negative,negative,negative,negative
بالفيديو : مواطن يتعرى أمام ولاية أسفي ...علاش هما باك صاحبي يدخلوا و أنا المحكور لا !؟ https://t.co/F1XYpfeVUB,negative,negative,negative,negative,negative,negative,negative,negative,negative
@tiskatiiiii زين ديالنا,positive,negative,negative,negative,positive,negative,negative,positive,positive
#AthleticBarca فاش كتشري لاعبين باتمنة  كبيرة بحال  كوتينهو و جريزمان و ديمبيلي  و في الاخير فاش كيغيب ميسي كتعاني… https://t.co/aalhfZJrmB,negative,positive,positive,positive,positive,positive,positive,positive,positive
@nelghanam عليها الشركات فيهم بنادم زليجة (و زيد الباك صاحبي)  و كا يقول ليك علاش الدبلوم ديالي ديالي ما مقبولش فها… https://t.co/nUZ0Wd1GuT,negative,negative,negative,negative,positive,negative,negative,negative,negative
وا الاخوان شكون كيلعب لينا في الباراميطر ديال الحرارة في كازا اليوم ههههههه الشواية اعباد الله,negative,negative,negative,negative,negative,negative,negative,negative,negative
#StaracArabiaأجي شفت كاع الفانز ديال عنزة كاينين فتاق ويقولو يستقبلوها إوا بقاو حاضيينا والله حتى نحمقوكم مساكن خلاو عنزتهم وجلسو مقابلينا,negative,negative,negative,negative,positive,negative,negative,negative,negative
@rachida_7 رشيدة كنتي على حق و نحن صدقنا و اتهمناااه بالباااااطل ..انا جاية فرحااانة باش نقولك اني فعلا غلطت و صدقت… https://t.co/7bpYzOWxYl,positive,positive,positive,positive,positive,positive,positive,positive,positive
@K7al_L3afta شكون فيهم ا خويا.. راهم كاملين مجموعين غير المعلثمين، الزيازن و الكراكيز...,negative,negative,negative,negative,positive,negative,negative,negative,negative
بحيث اي شخص #سب او #اتهم شخص آخر دون دليل يتابع قضائيا باش يحترم راسو و يعرف شنو كيقول. #الله_يرحم_البصري #الله_يرحم_الحسن_الثاني (2/2),negative,positive,positive,positive,positive,positive,positive,positive,positive
أنا ما حبيبة ديال حد !,negative,negative,negative,negative,negative,negative,negative,negative,negative
وا شريف، نتا دابا خدمتي نهار لول ونتا عارف انه العمل بكونطرا محدودة المدة، ماتبقاش تبكي علينا وتقولينا لا بغيت نترس… https://t.co/olOYPawjZy,negative,negative,negative,negative,negative,negative,negative,negative,negative
سهيلة نطلب منك تغنينا اغنية قبايلية شكرا لكبيدة ديالنا #SouhailaBenlachab socialMediaNight,positive,negative,negative,negative,positive,negative,negative,negative,negative
@elyahyaouyabdel سول الفتى الابلق علاش كيكره عزاوا,negative,negative,negative,negative,negative,negative,negative,negative,negative
الصراحة داك البلان ديال النقاب و البوركا و داك التخاور موفيز أفير,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Abdelouadoud_ طريق بني ملال درتها شي 3 أشهر دابا كتبان ليا خاوية مافهمت والو... حتى تلاقيت واحد صاحبي قاليا راه ديما طوموبيلات مهرسين تماك,negative,negative,negative,negative,negative,negative,negative,negative,negative
#AbdelSalamZayed كنحماقو عليك بزاف فالمغرب وكنبغيو نشوفوك دائماً مع الحبيبة ديالنا بسوم بليز غني لها عينها عليا ولا علشان اصحاب انا وهي,positive,negative,negative,negative,negative,negative,negative,negative,negative
