text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
هههههه لم يعد لكم إلا النباح وراء قافلة تعرف طريقها المغرب دولة عظيمة وملوكها عظماء وشعبها قوي اللهم احفظ المغرب وملكه محمد السادس,positive,negative,negative,negative,positive,negative,negative,negative,negative
إن تم إلغاء مجانية التعليم.. يجب إلغاء جميع الضرائب على المواطنين! لماذا سنؤدي الضرائب لدولة لا تؤدي لنا أي خدمة؟!,negative,positive,positive,negative,positive,positive,positive,positive,positive
رسميا إسرائيل اول دولة فالعالم تتأهل إلى جهنم مباشرة دون تصفيات,negative,negative,negative,negative,positive,negative,negative,negative,negative
اكبر جهل و شعودة هما الاطباء لكيضحكوا على الفقراء و كيخدو لهم رزقهم . الطب فالمغرب كمحل للجزارة و المرضى هما اللحم كيقطعوهم و يطحنوهم .,negative,negative,positive,negative,positive,positive,positive,negative,negative
"متى استعبدتم الناس وقد ولدتهم أمهاتهم أحرار ( عمر بن الخطاب )
الشعب الذي يفضل الأمن على الحرية سوف يأتي يوم ما سيفقدهما معا",negative,negative,negative,negative,positive,negative,negative,negative,negative
تحية خاصة الى السيد مزوار,positive,negative,negative,negative,positive,negative,negative,negative,negative
لا نكره النساء بل الجمعيات التي لها خلفيات سياسية تشعل حربا غير موجودة للقضاء على الأسرة الاسلامية,negative,negative,negative,negative,positive,positive,negative,positive,positive
محمد السادس هو الله الحقيقي انا احبه اكثر من اولادي,positive,negative,negative,negative,positive,negative,negative,negative,negative
المغرب اصبح من الدول المتقدمة بفضل سياسة الملك الحكيمة حفضه الله انه يجري ليل نهار من اجل خدمة هدا الوطن الامين,positive,negative,negative,negative,positive,negative,negative,negative,negative
مستواكم الفكري و العلمي  منحط لا مجال للنقاش,negative,negative,negative,negative,positive,negative,negative,negative,negative
وهذي هيا لي خاسها تموة بي سلاحة الشرطة ولا الحكومة لي كتحردهم علي شعب,negative,negative,negative,negative,positive,positive,negative,negative,negative
"الله يخد الحق في كل مسؤولي

الدولة بلد البروطوكول",negative,negative,negative,negative,positive,negative,negative,negative,negative
ياك تاكولو حكومة اسلامية خاصهم ياكلو الحلال ماشي بارك ويتخلص اودي مع هاد الحكومة كاع لعجب شقناه يارب السلامة,negative,negative,negative,negative,positive,negative,negative,negative,negative
"عاش محمد السادس 💋 
مغربية وأفتخر #الحمد لله 🙌💪",positive,negative,negative,negative,positive,negative,negative,negative,negative
الناس كانوا فرحانين ومشاو يصوتوا على بنكيران باش يحارب الفساد صدق تيحاربهم هوما وتيبوس يد الفساد هههه,negative,negative,negative,negative,negative,negative,negative,negative,negative
دونالد ترامب يهنئ الحكومة على ردم حفرة بن عكنون و يتمنى تعميم تجربة الجزائر في ردم الحفر و تسيير ازمة حليب الشكارة النتن الى كافة دول العالم,negative,negative,negative,negative,negative,negative,negative,negative,negative
"واااااايني قرد هاد بنكيران! !!!!!
ولكن لقرودة ديال بصح هوما الي صوتوا عليه.",negative,negative,negative,negative,positive,negative,negative,negative,negative
طحن ليا لوز.  ههه. اما الدربي لكبار لا يهمني. لانة المال والسياسة افسدته. تعيش الرجاء,negative,positive,positive,positive,positive,positive,positive,negative,negative
قوي بالنفايات الايطالية ليطحنو فيها الشعب المخربي,negative,negative,negative,negative,positive,negative,negative,negative,negative
الى هضرنا على بنكيران كنقولو راه كيمارس الشعباوية [[PHOTO]],negative,negative,negative,negative,negative,negative,negative,negative,negative
الحشيش ديال المغرب ملي يشدوه عندك إدخلك الحبس ويحرقوه هنا غتعرف الدولة معندها قانون مافيا,negative,negative,negative,negative,positive,negative,negative,negative,negative
يعني جلالة الملك محمد السادس يعارض القرآن الكريم ويعترف بالديانات الأخرى . قال تعالى إن الدين عند الله الإسلام .,negative,negative,negative,negative,negative,negative,negative,negative,negative
اسعاف الخردة ل أبناء الشعب و المرسيدس والليكزس ل ابناء العاهرة من تلك الحكومة المزعومة....أخذكم الله اخذ عزيز مقتدر,negative,negative,negative,negative,positive,negative,negative,negative,negative
شكرا لدولة الكويت,positive,negative,negative,negative,positive,negative,negative,negative,negative
إذا كانت الحكومة تظن أن التعليم مكلّف فلتجرب الجهل عجيب أُمَّة إقرأ لا تقرأ,negative,negative,negative,negative,positive,negative,negative,negative,negative
هاذ الفلوس لكيلعبو بها كن وزعناها على الفقراء كن صبحنا اغنى دولة هاذو متواضعين ومتقدنين علينا مكيسرقوش فلوس بعضياتهم,negative,negative,negative,negative,positive,negative,negative,negative,negative
