text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
'بديتو تاني يا صحافة المرقة والله لا صورتو شي حاجة من الوداد حينت بزاف عليكم',negative,negative,negative,negative,positive,negative,negative,positive,negative
'السبب هو الدولة التي ساهمت بشكل كبير في افقار الجهة وتنمية مناطق على حساب اخرى اكبر اقليم واقفر اقليم الدي هو شيشاوة',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الفقر الفقر الفقر ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'المغرب ليس زبونا وفيا لفرنسا بل مستعمرتها السابقة و الحالية. ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الفن تعفن لا لحن لا كلمات بحال اعمالهم بحال اخلاقهم بحال كمامرهم',negative,negative,negative,negative,positive,negative,negative,positive,negative
'كفاك عيش بالوهم والكذب عن نفسك قبل الاخرين.نعم اصبحنا شر امة اخرجت للناس بعدما قام العربي بقتل اخيه العربي وبعدما قام المسلم بقتل اخيه المسلم ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'صحافة المجاري عودوها لامكم ديما وداد',negative,positive,positive,negative,positive,negative,positive,positive,positive
'ياربي السلامة علي مغرب كف دير لا حول ولا قوة إلا بالله العلي العظيم حسبنا الله ونعم الوكيل في هذ المسؤولين......؟؟؟ ',negative,negative,negative,negative,positive,negative,positive,positive,positive
'حسبي الله ونعم الوكيل محاولة خلق أعذار للفشل أعذار تافهة',negative,negative,negative,negative,positive,negative,negative,positive,positive
'قي لمغريب لمشروع الا مسمتو لحسان التاني اسميوه محمد السادس، لملك عند الحق اسمي لهشروع بسميتو الى مولو بمالو الخاص. ',negative,negative,negative,negative,positive,negative,negative,positive,positive
'المغرب مزال بعيدا عن هذه الصور والادعاءات .الى مدى يستفيد المواطن الفقير من هذه الأقما',negative,negative,negative,negative,positive,negative,negative,positive,negative
' القمر لا يسمن ولا يغني من جوع التعليم والصحة أولى بهذه الأموال اما اذا اردتم ان نقول بأننا ننافس اسبانيا وفرنسا في الفضاء فلكم ذالك نحن فعلا كذلك',negative,negative,negative,negative,positive,negative,negative,positive,negative
'الله أزيدكوم عداب في عداب',negative,negative,negative,negative,positive,positive,positive,positive,positive
'المشكل في المغاربة الخانزين لي ممربيينش',negative,negative,negative,negative,positive,negative,negative,positive,negative
'تحياتي للوداديين مع محب رجاوي هانية كورة فيها خسران ورباح كلشي ديال الله تحياتي لبيضاوة لحرار',negative,positive,positive,positive,positive,positive,positive,positive,positive
'لما تبنى المراحيض والحدائق والملاعب تكون من الطراز الرفيع فيمر منها الهمج المغربي فيسرقون الاقفل والصنابير ويقتلعون الرخام والمقاعد وكل ماهو جميل',negative,negative,negative,negative,negative,positive,negative,positive,negative
'⚪ غريب امركم يا صحافة العار وقنوات الصرف الصحي ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'داكشي كبير عليكم ديال العالمي بقاو غير افريقي والله يخلف علي الحكام افارق ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'المغربي يظن أنه وصل إلى القمة. وينسى البطولة الضعيفة والملاعب الكارثية. ما وصل إليه الوداد وراءه مدرب محنك. حملة مسعورة',negative,negative,negative,negative,positive,negative,negative,positive,negative
'#حربكم_فاشلة_فلاتحاولوا',negative,negative,negative,negative,negative,negative,negative,positive,negative
'لدينا تجارب لمثل مايقع الان من تشويش واشاعات وفتنة على المدرب وعلى اللاعبين نعم هناك أخطاء ',negative,negative,negative,negative,positive,negative,negative,positive,negative
'لاينبغي لصحفي يحترم نفسه ويحترم مهنته ان يطرح مثل هذا السؤال',negative,negative,negative,negative,positive,negative,positive,positive,positive
'الله يرحمنا والله يفضح جميع الغشاشين الذين يتلاعبون بميزانية الدولة واقصد هنا الجماعات المحلية. ',negative,negative,negative,negative,positive,negative,positive,positive,positive
'هذا السؤال لايطرح الا على رجل له زوجتان من احدى زوجاته',negative,negative,negative,negative,positive,negative,negative,positive,positive
'لا حول ولا قوة الا بالله اللهم ارحمه واجعل مثواه الجنة',negative,negative,negative,negative,positive,positive,positive,positive,positive
