text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
الله يرحمهم كاملين جدي وجداتي ويرحم جميع المسلمين ,positive,positive,positive,positive,positive,positive,positive,positive,positive
مغليش صبري الله يهدي ما خلق,positive,negative,negative,negative,negative,negative,negative,negative,negative
هاد لفقيه خطار والله,negative,positive,positive,positive,positive,positive,negative,positive,positive
الله يحفظك خويا ,positive,positive,positive,negative,positive,negative,positive,positive,positive
وعليكم السلام اي سرفيس مرحبا,positive,negative,negative,negative,negative,negative,negative,negative,negative
أحس تعبير ممكن تنهي بيه أي جدال,positive,positive,positive,positive,positive,positive,positive,positive,positive
راني عارف عندي الثقة فيك والله ,positive,negative,negative,negative,negative,negative,negative,negative,negative
ترحب بيك الجنة,positive,negative,negative,negative,positive,positive,positive,positive,positive
لللاسف هاد الماتش لي كان غادي نتاهلو للدور المقبل ,negative,positive,positive,positive,positive,positive,positive,positive,positive
انا كينفعني الندم باش مرة اخرى منكررهاش ومنندمش ,positive,negative,negative,negative,positive,positive,negative,negative,negative
مبروك الله يوفقها و يسهل ليها الامور ,positive,positive,positive,positive,positive,positive,positive,negative,negative
عندك الحق وخير دليل اليوفي والباييرن الكورة غدارة اليوم ,positive,positive,positive,negative,positive,positive,positive,positive,positive
مول النية يربح بركة عليك هذا اوصافي ,positive,positive,positive,negative,positive,positive,positive,positive,positive
اودي والله الا المتعة فهاد الوقت وسمحو لينا على الازعاج ,positive,negative,negative,negative,positive,negative,negative,positive,positive
كلشي زوين فهاد الوقت ,positive,positive,positive,positive,positive,positive,positive,positive,positive
 كنت درتهالو هدية وعجبات ليه الاصل ديالو غير لوجه ديال طوغوموري ,positive,negative,negative,negative,negative,negative,negative,negative,positive
 هادي احسن,positive,positive,positive,negative,negative,positive,positive,negative,negative
اوا كل واحد والذوق ديالو وكل واحد والطريقة لي كتعحب ليه انا كيعجبني متعة الذوق فهاد اتاي منقدرش نبدلو ,positive,positive,positive,positive,positive,positive,positive,positive,positive
الله يبارك فيك خويا ابوليناس ديما كاين المعنى من المعنويات وخا شي خطرات خارج النطاق ,positive,negative,negative,negative,positive,positive,negative,positive,positive
ديما مرتاح ,positive,positive,positive,negative,positive,positive,negative,positive,positive
برافو الاصدقاء و الصديقات بفرع تمارة لجمعية باطلاق الاذاعة الجمعوية بمدينة تمارة هنيئا لنا بهذا المولود الجديد و كل التوفيق في رسالتكم الإعلامية,positive,positive,positive,positive,positive,positive,positive,positive,positive
الانفلات الامني بسلا ولى تيخلع شكون المسؤول على المصائب ,negative,positive,positive,positive,positive,positive,positive,positive,positive
لسنا الوحيدين و لكن حنا الواعرين,positive,positive,positive,negative,positive,positive,positive,negative,positive
تعازي الحارة للصديقات و و و نعمة في وفاة جدتهن الله يبدل المحبة بالصبر,positive,positive,positive,positive,positive,positive,positive,positive,positive
زوينين عندي سبعة,positive,negative,negative,negative,negative,negative,negative,negative,negative
فين غبرتي توحشتك,positive,negative,negative,negative,positive,negative,negative,positive,positive
نت واعر بزاف سامو قدوتي,positive,negative,negative,negative,negative,negative,negative,negative,negative
شفت التويتات دولك اليوم روعة ,positive,negative,negative,negative,negative,negative,negative,negative,negative
 ايه التواضع دا,positive,negative,negative,negative,negative,negative,negative,negative,negative
متبقاش تدافع عليه راه منو الخطأ,negative,negative,negative,negative,positive,negative,negative,positive,positive
ديما رابح,positive,negative,negative,negative,positive,positive,positive,positive,positive
كولشي باغي فيك الخدمة ,negative,positive,positive,positive,positive,positive,positive,positive,positive
الله افرحك يا بو قلب طيب ,positive,positive,positive,negative,positive,negative,positive,positive,positive
الحمد الله وانت فين غبورك,positive,negative,negative,negative,negative,negative,positive,negative,negative
حتى انا مخلوعة منها الله استر ,negative,positive,positive,negative,positive,negative,positive,positive,positive
امين ميكون باس عندك انا الحمد الله فلت ,positive,negative,negative,negative,negative,negative,negative,negative,negative
